CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
202886,37.0,0,3,17.0,3,2,3,4.0,3,3.0,2,3.0,0,2,1,2.0,3,28658.0,0
203081,33.0,0,1,7.0,2,2,4,4.0,0,3.0,1,2.0,0,5,0,1.0,1,20992.0,0
200741,42.0,1,3,11.0,3,2,2,3.0,2,3.0,0,7.0,0,4,0,1.0,4,33303.0,0
202938,35.0,1,3,21.0,1,1,3,4.0,0,3.0,1,3.0,1,5,1,2.0,1,21257.0,0
203328,41.0,1,3,17.0,1,1,3,5.0,1,4.0,1,2.0,0,5,1,1.0,2,25530.0,0
200254,29.0,1,3,26.0,3,2,2,3.0,1,3.0,1,3.0,0,2,1,1.0,2,21931.0,0
201023,56.0,1,1,6.0,2,1,2,3.0,0,5.0,0,3.0,0,5,1,1.0,1,17066.0,0
203644,45.0,1,2,7.0,2,1,3,4.0,0,3.0,1,6.0,1,3,1,1.0,1,21873.0,0
204287,28.0,1,1,7.0,3,2,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,22494.0,0
204771,45.0,1,1,17.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21614.0,1
202585,46.0,1,1,36.0,3,2,3,4.0,0,3.0,3,7.0,0,2,1,1.0,1,22130.0,0
203834,29.0,1,1,24.0,1,2,3,5.0,0,3.0,1,7.0,0,3,0,2.0,1,21045.0,1
203683,32.0,0,1,31.0,1,0,2,4.0,1,3.0,3,4.0,0,1,1,1.0,2,23916.0,0
202223,39.0,0,1,28.0,3,0,2,3.0,3,5.0,3,2.0,1,5,1,1.0,3,25880.0,0
201758,26.0,1,1,22.0,3,2,2,3.0,0,4.0,1,3.0,1,1,1,0.0,1,17373.0,1
203155,30.0,1,1,17.0,2,1,4,5.0,0,5.0,2,8.0,1,5,1,2.0,1,21082.0,1
201026,32.0,1,3,13.0,3,2,3,3.0,1,3.0,0,5.0,0,5,1,1.0,2,24204.0,0
203674,25.0,1,1,36.0,3,2,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,22585.0,0
200220,36.0,1,1,11.0,2,2,3,3.0,1,4.0,2,1.0,0,2,0,2.0,2,20914.0,0
203874,39.0,1,1,17.0,3,1,3,6.0,3,3.0,1,5.0,0,1,1,2.0,3,31884.0,0
200085,56.0,1,1,13.0,2,2,2,5.0,3,3.0,3,5.0,0,2,0,0.0,3,22260.0,0
202998,28.0,1,1,14.0,3,0,3,5.0,1,5.0,3,2.0,0,3,1,1.0,2,25489.0,0
201935,46.0,0,1,24.0,3,1,2,3.0,3,3.0,1,6.0,0,3,0,1.0,3,25527.0,0
202834,44.0,1,1,19.0,2,2,3,5.0,4,4.0,1,3.0,0,3,0,2.0,0,33014.0,0
204024,52.0,0,1,7.0,3,0,2,5.0,3,5.0,3,5.0,0,1,1,1.0,3,26162.0,0
202940,22.0,1,3,29.0,1,2,3,4.0,0,3.0,3,3.0,0,2,1,2.0,1,22125.0,0
202238,40.0,1,3,32.0,3,2,3,3.0,1,5.0,1,2.0,0,1,1,2.0,2,23396.0,0
200675,31.0,1,3,13.0,2,2,2,4.0,0,3.0,0,4.0,0,4,1,1.0,1,17329.0,0
202115,29.0,1,3,6.0,3,1,2,4.0,0,3.0,1,7.0,1,1,1,1.0,1,17800.0,1
204440,40.0,1,1,9.0,1,1,4,5.0,1,3.0,3,3.0,0,1,1,2.0,2,23231.0,0
202286,39.0,0,1,15.0,2,2,3,3.0,1,4.0,3,1.0,0,1,1,0.0,2,21782.0,0
201699,29.0,1,1,24.0,3,2,2,4.0,0,3.0,2,2.0,1,3,0,0.0,1,17389.0,1
203851,25.0,1,1,7.0,2,2,3,5.0,1,3.0,3,3.0,0,3,1,2.0,2,23295.0,0
204874,42.0,1,1,15.0,3,1,4,4.0,0,5.0,1,3.0,1,3,0,3.0,1,22781.0,1
201978,35.0,1,1,12.0,2,2,2,5.0,1,3.0,3,2.0,0,5,0,1.0,2,21646.0,0
203658,45.0,1,1,9.0,2,1,4,2.0,3,3.0,1,3.0,1,4,1,1.0,3,26557.0,0
203729,47.0,0,3,33.0,2,2,4,5.0,1,4.0,3,2.0,0,4,1,3.0,2,26669.0,0
202992,44.0,0,3,22.0,2,2,3,5.0,1,3.0,0,5.0,0,5,0,2.0,2,25482.0,0
203543,46.0,1,1,7.0,1,2,4,4.0,3,4.0,1,3.0,0,3,1,2.0,3,26119.0,0
203741,27.0,1,2,27.0,3,1,4,4.0,0,4.0,1,2.0,1,3,0,2.0,1,20826.0,1
202728,27.0,0,1,18.0,3,2,3,4.0,1,5.0,0,3.0,1,3,1,2.0,2,23419.0,0
204268,31.0,0,3,32.0,1,1,3,4.0,1,3.0,1,2.0,1,3,1,2.0,2,23414.0,0
203725,36.0,1,3,34.0,2,2,3,4.0,1,3.0,3,3.0,1,5,0,1.0,2,24491.0,1
201028,41.0,1,1,11.0,3,2,2,1.0,0,3.0,0,3.0,1,1,1,1.0,1,17127.0,0
200477,50.0,0,2,9.0,3,2,2,3.0,2,4.0,0,2.0,0,2,1,0.0,4,33200.0,0
200194,45.0,0,1,8.0,3,2,3,4.0,4,3.0,0,1.0,0,4,1,0.0,0,31792.0,0
201649,38.0,1,1,15.0,2,1,3,3.0,0,3.0,2,2.0,0,1,1,2.0,1,17288.0,0
202062,47.0,1,1,8.0,2,1,2,3.0,4,3.0,1,2.0,1,4,1,0.0,0,31752.0,0
201349,26.0,1,1,6.0,2,1,2,4.0,0,3.0,1,2.0,1,4,0,0.0,1,17933.0,0
204432,39.0,1,3,14.0,3,1,3,5.0,1,3.0,3,2.0,0,1,1,1.0,2,22706.0,0
202064,29.0,1,1,29.0,2,2,2,1.0,0,3.0,1,2.0,0,1,1,1.0,1,17700.0,0
204441,33.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,4,1,2.0,2,24074.0,0
203690,31.0,0,2,15.0,2,1,4,5.0,0,3.0,1,8.0,0,5,1,3.0,1,20858.0,1
202235,38.0,0,1,9.0,2,2,2,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17821.0,0
200355,26.0,1,3,6.0,2,2,2,3.0,1,3.0,0,2.0,0,5,1,0.0,2,20296.0,0
204662,27.0,0,3,36.0,3,2,4,6.0,1,5.0,3,2.0,0,3,1,2.0,2,23647.0,1
201260,32.0,0,1,11.0,1,2,3,3.0,0,4.0,2,3.0,0,3,1,1.0,1,17718.0,0
203528,35.0,1,3,7.0,1,2,4,5.0,3,3.0,0,3.0,1,1,1,2.0,3,25761.0,0
203488,50.0,1,1,12.0,1,2,4,4.0,1,3.0,0,4.0,0,3,0,1.0,2,25329.0,0
204817,30.0,0,1,17.0,2,0,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,25301.0,1
201366,39.0,0,3,27.0,2,1,2,5.0,1,3.0,1,7.0,0,5,0,0.0,2,20736.0,0
202346,20.0,1,3,27.0,3,2,2,1.0,0,3.0,2,2.0,0,3,1,1.0,1,17678.0,0
200609,43.0,1,1,20.0,2,2,3,3.0,4,5.0,0,7.0,0,5,1,0.0,0,32159.0,0
201789,32.0,1,3,14.0,1,1,3,4.0,1,4.0,1,2.0,1,1,1,2.0,2,20228.0,0
202727,56.0,1,1,27.0,1,2,3,4.0,1,3.0,0,5.0,1,2,1,2.0,2,24093.0,0
202762,28.0,1,1,12.0,2,1,3,4.0,0,4.0,2,3.0,1,3,0,2.0,1,21156.0,0
202373,29.0,0,1,16.0,2,1,2,4.0,0,3.0,3,2.0,0,4,1,0.0,1,21623.0,1
204551,33.0,0,1,7.0,2,2,4,4.0,0,3.0,1,2.0,0,5,1,1.0,1,20992.0,0
203148,36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,8.0,0,5,0,2.0,3,26501.0,0
201059,35.0,1,3,13.0,2,2,3,3.0,0,3.0,0,2.0,0,3,1,0.0,1,17404.0,0
200017,22.0,0,1,22.0,3,2,3,2.0,0,3.0,1,2.0,1,3,0,0.0,1,17935.0,0
203550,31.0,1,3,7.0,2,2,4,5.0,1,5.0,1,3.0,0,4,1,2.0,2,28392.0,1
203423,35.0,1,1,36.0,3,2,3,4.0,1,3.0,0,6.0,0,3,0,1.0,2,24107.0,0
200473,49.0,1,1,24.0,2,2,2,4.0,2,3.0,1,2.0,1,3,0,1.0,4,34502.0,0
202696,30.0,1,1,22.0,2,2,3,4.0,0,3.0,2,3.0,0,3,0,1.0,1,21018.0,0
204600,42.0,1,1,13.0,3,2,3,4.0,0,5.0,3,4.0,1,4,1,2.0,1,23399.0,0
202147,49.0,1,1,14.0,2,1,2,3.0,3,4.0,1,5.0,0,4,0,1.0,3,22403.0,0
203530,51.0,0,1,29.0,3,2,3,6.0,4,3.0,2,3.0,1,1,1,2.0,0,33089.0,0
203830,27.0,1,1,7.0,3,2,4,4.0,0,5.0,3,2.0,0,5,1,3.0,1,21545.0,0
200922,44.0,1,1,10.0,2,2,3,1.0,2,5.0,1,2.0,0,5,1,2.0,4,34190.0,0
200369,31.0,1,1,15.0,2,2,2,4.0,0,4.0,2,1.0,1,3,1,0.0,1,17657.0,0
202159,20.0,1,1,10.0,1,2,2,3.0,0,5.0,2,2.0,0,3,1,0.0,1,17973.0,1
204070,52.0,1,1,14.0,3,2,3,5.0,1,3.0,1,4.0,0,3,1,2.0,2,24810.0,0
204421,30.0,1,3,10.0,3,1,4,4.0,1,3.0,1,3.0,0,1,0,1.0,2,24239.0,0
204324,31.0,1,1,9.0,2,0,3,6.0,1,3.0,3,4.0,0,1,1,1.0,2,24769.0,0
200049,35.0,1,1,14.0,2,2,2,2.0,0,3.0,0,2.0,0,5,1,1.0,1,17269.0,0
200683,25.0,1,3,25.0,3,2,2,4.0,0,4.0,0,2.0,1,2,0,0.0,1,17413.0,1
203847,40.0,1,3,22.0,3,2,4,4.0,4,5.0,2,2.0,0,1,1,3.0,0,32019.0,0
200209,46.0,1,1,6.0,3,2,3,3.0,3,5.0,1,1.0,0,2,0,0.0,3,24396.0,0
203477,32.0,0,1,7.0,2,0,4,2.0,3,4.0,3,3.0,0,3,1,3.0,3,26124.0,1
200669,39.0,1,1,12.0,3,2,3,3.0,0,5.0,0,1.0,1,2,1,1.0,1,17404.0,1
201923,26.0,0,2,23.0,2,1,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0,1
204734,36.0,0,3,18.0,3,2,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,23646.0,0
203541,25.0,1,1,28.0,1,2,3,5.0,0,5.0,1,2.0,0,3,0,1.0,1,20974.0,0
203853,41.0,0,1,18.0,1,1,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,25001.0,0
201743,37.0,1,3,12.0,3,2,3,3.0,1,3.0,1,5.0,0,3,1,0.0,2,21502.0,0
200047,37.0,1,1,25.0,2,2,3,3.0,0,4.0,0,5.0,0,4,1,1.0,1,18022.0,0
201438,23.0,0,3,15.0,3,2,2,3.0,0,5.0,1,2.0,0,5,1,0.0,1,16790.0,1
200827,28.0,0,1,12.0,2,2,2,4.0,0,3.0,1,2.0,1,4,1,0.0,1,17703.0,0
204532,26.0,1,1,9.0,3,2,4,2.0,0,5.0,3,2.0,0,1,0,2.0,1,22102.0,0
204439,25.0,1,3,10.0,2,1,4,4.0,1,3.0,3,2.0,0,1,1,2.0,2,23255.0,1
201856,37.0,1,1,20.0,2,1,3,3.0,0,5.0,1,2.0,0,4,1,1.0,1,18034.0,0
202575,51.0,0,3,19.0,3,0,4,4.0,3,3.0,3,6.0,0,5,0,1.0,3,27886.0,0
202360,54.0,0,1,7.0,2,1,2,3.0,3,3.0,1,1.0,0,5,0,1.0,3,25502.0,0
204810,32.0,1,1,31.0,3,0,4,5.0,1,5.0,3,3.0,0,5,1,1.0,2,25490.0,0
200179,38.0,1,1,15.0,2,1,3,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17288.0,0
204329,35.0,0,3,13.0,3,1,3,6.0,0,3.0,1,2.0,0,4,0,2.0,1,21029.0,1
203065,37.0,1,3,7.0,2,2,3,4.0,1,3.0,0,3.0,1,3,1,2.0,2,24879.0,0
203577,44.0,1,1,34.0,1,2,3,2.0,0,4.0,1,7.0,0,5,1,2.0,1,23554.0,0
203274,42.0,1,1,19.0,2,2,3,4.0,0,3.0,0,5.0,1,3,1,1.0,1,23444.0,0
203163,48.0,1,3,11.0,2,1,3,4.0,1,3.0,3,3.0,1,3,1,2.0,2,22841.0,0
200777,21.0,1,1,16.0,2,1,2,4.0,0,5.0,2,2.0,0,3,1,0.0,1,16416.0,1
203197,40.0,0,1,29.0,3,1,3,4.0,3,5.0,2,3.0,1,5,1,1.0,3,29558.0,0
202221,50.0,0,3,6.0,2,1,3,3.0,1,3.0,1,1.0,0,1,0,1.0,2,21347.0,0
203988,37.0,1,1,13.0,2,1,3,2.0,0,3.0,1,5.0,0,1,0,1.0,1,21716.0,0
204520,35.0,0,1,23.0,2,1,4,5.0,0,3.0,2,3.0,0,5,1,3.0,1,21231.0,0
201015,34.0,0,1,6.0,2,2,3,3.0,0,5.0,1,6.0,0,1,1,2.0,1,17996.0,0
200599,36.0,1,2,19.0,2,2,2,3.0,0,4.0,0,5.0,0,3,1,0.0,1,17143.0,0
200864,41.0,0,1,11.0,2,2,3,4.0,0,5.0,1,7.0,0,3,1,0.0,1,17107.0,1
204344,36.0,1,1,29.0,2,2,3,6.0,0,3.0,3,2.0,0,4,1,2.0,1,22908.0,0
200722,38.0,0,1,16.0,3,2,3,3.0,0,3.0,0,1.0,0,5,0,2.0,1,17684.0,0
201607,39.0,1,3,10.0,2,1,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,20902.0,0
200660,58.0,0,1,8.0,2,2,2,4.0,0,3.0,1,1.0,1,2,0,0.0,1,17380.0,1
200326,39.0,0,1,5.0,3,2,2,4.0,2,3.0,0,2.0,0,5,1,1.0,4,34272.0,0
200305,36.0,0,1,30.0,2,1,2,3.0,1,4.0,0,1.0,0,3,0,0.0,2,20674.0,0
204323,43.0,0,1,36.0,2,1,4,4.0,1,3.0,1,4.0,0,3,1,2.0,2,23234.0,0
204763,44.0,1,3,16.0,3,0,3,6.0,1,3.0,3,2.0,0,1,0,1.0,2,24024.0,1
201137,22.0,0,1,32.0,2,1,2,4.0,0,3.0,1,2.0,1,3,0,0.0,1,17814.0,0
202417,52.0,0,3,13.0,3,1,3,3.0,0,3.0,1,3.0,1,4,1,2.0,1,23446.0,1
201027,34.0,1,1,6.0,2,1,2,4.0,0,4.0,0,6.0,0,1,1,1.0,1,18294.0,0
201365,29.0,0,3,30.0,1,2,2,1.0,0,5.0,2,2.0,0,3,1,1.0,1,16091.0,1
203784,37.0,1,3,17.0,1,1,4,5.0,1,3.0,1,3.0,1,1,1,3.0,2,24351.0,0
204037,52.0,1,1,13.0,2,2,3,4.0,2,3.0,2,2.0,0,5,1,2.0,4,38215.0,0
201805,40.0,1,3,6.0,3,2,2,5.0,1,3.0,1,3.0,1,3,1,0.0,2,22457.0,0
204757,27.0,1,1,10.0,3,2,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,23098.0,0
203140,46.0,0,1,11.0,2,2,3,4.0,1,4.0,0,3.0,0,4,1,2.0,2,23125.0,0
201177,50.0,1,1,23.0,2,1,2,4.0,3,5.0,1,6.0,0,3,1,0.0,3,28269.0,0
200896,31.0,1,1,30.0,3,1,3,4.0,1,5.0,3,2.0,0,5,0,2.0,2,21812.0,0
201609,30.0,1,2,15.0,2,2,2,3.0,1,3.0,1,1.0,1,3,1,1.0,2,21347.0,0
202835,41.0,1,1,9.0,3,1,4,5.0,1,3.0,0,8.0,0,5,1,1.0,2,22126.0,0
200730,30.0,1,1,14.0,2,1,3,1.0,3,5.0,0,1.0,1,2,0,2.0,3,26416.0,0
203489,41.0,1,1,9.0,3,2,4,4.0,0,3.0,1,4.0,0,1,0,1.0,1,21023.0,0
201329,29.0,1,2,12.0,3,2,2,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17804.0,0
202671,30.0,0,3,7.0,3,1,3,4.0,3,3.0,0,3.0,0,3,1,1.0,3,26596.0,0
204321,46.0,1,1,17.0,2,2,4,4.0,0,3.0,1,5.0,0,5,0,3.0,1,21332.0,0
203122,49.0,1,1,27.0,3,2,3,4.0,0,3.0,0,6.0,0,2,0,1.0,1,20937.0,0
201114,48.0,1,1,21.0,2,1,3,3.0,0,5.0,1,1.0,0,1,1,0.0,1,17367.0,0
203189,56.0,0,1,25.0,3,2,4,4.0,1,4.0,0,5.0,1,5,1,3.0,2,25063.0,0
203118,59.0,1,1,12.0,1,1,3,5.0,3,4.0,1,4.0,1,5,1,2.0,3,29230.0,0
203182,40.0,1,1,7.0,2,1,4,5.0,4,3.0,0,3.0,0,3,0,2.0,0,31420.0,0
204661,39.0,1,3,10.0,2,2,3,4.0,1,3.0,3,2.0,1,3,1,1.0,2,25539.0,0
203112,29.0,1,1,16.0,3,1,4,4.0,0,3.0,1,7.0,0,3,1,2.0,1,21055.0,0
203568,40.0,1,3,13.0,3,2,3,2.0,3,3.0,1,4.0,0,4,1,2.0,3,26915.0,0
202876,35.0,1,1,9.0,2,2,4,5.0,0,3.0,1,5.0,0,5,1,1.0,1,21446.0,0
202795,33.0,1,1,9.0,3,1,4,4.0,0,4.0,0,3.0,0,4,0,1.0,1,21048.0,0
203820,39.0,1,1,16.0,2,2,4,4.0,0,3.0,1,4.0,0,1,1,2.0,1,23449.0,0
202913,33.0,0,3,18.0,2,2,3,3.0,1,3.0,0,2.0,0,3,1,2.0,2,23385.0,1
201673,40.0,1,1,25.0,3,2,1,3.0,1,3.0,1,1.0,1,1,1,0.0,2,17741.0,0
204633,48.0,1,3,11.0,2,1,3,4.0,1,3.0,3,3.0,1,3,1,2.0,2,22841.0,0
202448,28.0,1,1,9.0,3,2,3,4.0,0,4.0,0,2.0,0,5,1,1.0,1,22146.0,0
204811,60.0,1,3,10.0,2,0,3,5.0,1,3.0,3,7.0,0,3,0,1.0,2,23849.0,0
202499,34.0,0,1,7.0,2,1,4,4.0,3,3.0,2,3.0,1,2,1,1.0,3,32136.0,0
200312,31.0,1,1,8.0,2,2,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17695.0,0
200537,27.0,0,1,16.0,2,2,2,3.0,3,5.0,1,2.0,0,3,1,0.0,3,23793.0,0
203001,36.0,0,1,9.0,2,1,4,4.0,1,5.0,1,4.0,0,4,0,1.0,2,23771.0,0
202178,36.0,0,3,14.0,1,2,2,3.0,1,3.0,1,5.0,0,3,1,1.0,2,20079.0,0
203884,37.0,0,1,11.0,2,1,4,4.0,1,4.0,1,2.0,0,3,1,2.0,2,23809.0,0
204259,24.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,1,0,2.0,1,21582.0,0
201684,30.0,1,1,9.0,1,1,2,3.0,0,5.0,2,6.0,1,4,0,0.0,1,17657.0,1
202523,47.0,1,2,12.0,3,2,4,4.0,1,4.0,1,2.0,1,5,0,2.0,2,23699.0,0
200803,34.0,0,1,9.0,2,2,2,4.0,0,3.0,0,4.0,0,2,1,0.0,1,17979.0,0
203718,32.0,1,3,36.0,3,1,4,5.0,1,3.0,1,3.0,0,3,1,1.0,2,24146.0,0
202239,26.0,0,1,6.0,3,1,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17007.0,0
202756,32.0,1,1,9.0,2,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0,0
200967,40.0,1,1,6.0,2,2,2,3.0,0,4.0,0,4.0,0,1,1,1.0,1,17387.0,0
204433,30.0,0,1,7.0,2,2,4,6.0,0,3.0,1,3.0,0,1,0,3.0,1,21398.0,0
204442,51.0,0,3,15.0,1,2,3,4.0,1,3.0,1,5.0,1,5,0,1.0,2,25474.0,1
203826,32.0,0,1,10.0,3,2,3,4.0,0,5.0,1,3.0,1,1,0,1.0,1,21743.0,0
202766,33.0,1,1,9.0,3,0,4,3.0,1,3.0,3,2.0,0,3,1,3.0,2,23733.0,0
202698,30.0,1,3,27.0,3,2,3,4.0,1,3.0,1,4.0,0,2,1,2.0,2,25609.0,0
204426,28.0,1,1,10.0,3,2,3,5.0,0,3.0,2,2.0,0,1,1,2.0,1,20723.0,0
200733,26.0,1,1,8.0,3,2,2,1.0,1,3.0,0,2.0,0,3,1,1.0,2,20472.0,0
201312,31.0,1,2,24.0,2,2,2,1.0,0,5.0,1,1.0,0,1,1,0.0,1,17956.0,1
201142,45.0,1,1,11.0,3,1,2,5.0,1,5.0,2,2.0,1,3,1,0.0,2,20769.0,0
201736,31.0,1,1,29.0,3,2,3,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20582.0,0
200849,43.0,1,3,15.0,3,1,2,5.0,1,3.0,2,1.0,0,2,1,1.0,2,20346.0,1
202641,43.0,0,1,28.0,3,1,3,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23943.0,0
204025,35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,1.0,2,24752.0,1
202058,50.0,1,1,8.0,3,2,3,3.0,4,3.0,1,6.0,0,1,0,1.0,0,32639.0,0
203587,46.0,0,3,33.0,3,2,3,5.0,1,5.0,1,3.0,0,3,0,1.0,2,23063.0,0
203505,25.0,0,3,20.0,2,1,4,4.0,0,4.0,0,3.0,0,1,0,1.0,1,20711.0,0
203455,37.0,1,3,10.0,3,0,3,4.0,1,4.0,3,5.0,1,4,0,2.0,2,27956.0,0
203504,25.0,0,1,16.0,3,2,3,4.0,0,5.0,3,4.0,1,3,0,2.0,1,21850.0,1
204280,42.0,0,3,11.0,3,2,3,4.0,1,4.0,3,3.0,0,3,1,1.0,2,28033.0,1
202144,58.0,1,1,11.0,1,1,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0,0
201766,18.0,1,1,9.0,3,2,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,16420.0,1
201102,36.0,1,3,8.0,2,2,3,3.0,0,3.0,2,4.0,1,3,0,0.0,1,17644.0,0
202127,29.0,1,1,13.0,3,1,3,4.0,0,3.0,1,7.0,0,5,1,1.0,1,17532.0,0
204254,38.0,1,1,12.0,3,2,4,4.0,1,3.0,1,2.0,0,3,1,3.0,2,25025.0,0
202456,32.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21589.0,0
200448,40.0,1,1,12.0,2,0,3,3.0,4,3.0,3,1.0,0,5,1,2.0,0,28237.0,0
204841,37.0,1,2,16.0,1,1,3,4.0,0,3.0,1,3.0,0,1,1,1.0,1,24088.0,1
201937,37.0,0,3,15.0,3,2,3,3.0,3,4.0,1,2.0,0,1,1,2.0,3,23834.0,0
201281,35.0,1,3,33.0,2,2,2,3.0,1,3.0,2,2.0,1,5,0,0.0,2,20813.0,1
204651,42.0,1,1,14.0,3,0,3,4.0,1,3.0,3,8.0,0,3,1,2.0,2,23681.0,0
200206,22.0,1,1,11.0,2,2,2,2.0,0,4.0,1,2.0,1,4,0,0.0,1,17328.0,0
202138,28.0,1,1,15.0,3,1,3,3.0,0,3.0,1,6.0,0,3,0,0.0,1,17377.0,0
201959,43.0,1,1,12.0,2,2,2,4.0,4,3.0,1,5.0,1,3,1,0.0,0,31627.0,0
200936,45.0,0,1,31.0,3,1,2,3.0,2,4.0,2,4.0,0,4,1,1.0,4,33061.0,0
200627,52.0,0,1,31.0,3,1,2,4.0,4,3.0,0,4.0,0,5,0,1.0,0,28826.0,0
204658,38.0,1,1,18.0,3,1,4,6.0,1,4.0,1,7.0,0,4,1,1.0,2,23455.0,1
203564,39.0,1,3,23.0,2,1,3,4.0,1,4.0,3,4.0,0,1,0,1.0,2,22876.0,0
200927,36.0,1,1,8.0,2,1,2,3.0,1,4.0,2,1.0,1,3,1,0.0,2,20410.0,0
200240,39.0,1,1,6.0,3,1,3,3.0,0,3.0,1,1.0,0,3,0,1.0,1,17232.0,0
202846,31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,2,1,1.0,2,25255.0,0
203899,41.0,1,1,9.0,2,2,3,5.0,0,3.0,3,4.0,0,5,0,2.0,1,21487.0,0
204516,31.0,1,1,9.0,3,0,3,5.0,1,3.0,3,7.0,1,1,1,2.0,2,25555.0,0
203761,28.0,0,1,12.0,2,1,3,4.0,0,3.0,2,2.0,1,1,1,2.0,1,21057.0,0
200775,43.0,1,3,31.0,3,2,3,4.0,3,3.0,1,6.0,0,4,1,1.0,3,25798.0,0
201151,28.0,1,1,33.0,3,1,2,5.0,1,5.0,1,1.0,0,4,1,0.0,2,20208.0,0
201320,42.0,0,1,16.0,1,2,2,3.0,0,3.0,1,4.0,0,4,1,0.0,1,17936.0,0
201691,33.0,1,1,10.0,3,1,2,4.0,0,4.0,1,7.0,0,4,0,1.0,1,17622.0,0
203960,35.0,0,3,30.0,3,2,4,4.0,1,3.0,3,2.0,0,5,0,2.0,2,23246.0,0
202206,48.0,1,1,10.0,2,2,3,4.0,3,3.0,3,1.0,0,5,1,0.0,3,25999.0,0
202383,45.0,1,3,19.0,3,2,2,1.0,4,3.0,2,7.0,1,3,1,0.0,0,33824.0,1
200366,41.0,0,3,10.0,3,2,2,3.0,1,4.0,3,2.0,0,3,1,0.0,2,24355.0,1
202742,37.0,0,1,25.0,2,2,3,3.0,0,3.0,0,6.0,0,5,0,1.0,1,22366.0,0
201170,27.0,0,1,8.0,3,2,2,3.0,0,3.0,2,3.0,0,3,0,1.0,1,17580.0,0
203737,44.0,0,1,16.0,2,2,3,4.0,0,3.0,2,6.0,0,3,0,2.0,1,21116.0,0
203996,56.0,1,3,7.0,2,2,4,4.0,3,3.0,1,5.0,0,1,0,3.0,3,28917.0,0
202819,50.0,1,1,14.0,2,2,3,5.0,3,3.0,2,2.0,0,2,1,2.0,3,29643.0,0
202850,53.0,1,1,10.0,3,2,3,5.0,3,3.0,0,4.0,1,2,0,1.0,3,26647.0,0
200911,25.0,0,3,30.0,2,2,3,5.0,0,3.0,2,2.0,1,1,1,1.0,1,16118.0,1
203494,43.0,0,1,16.0,3,1,4,4.0,0,3.0,3,3.0,0,4,1,2.0,1,22351.0,0
200602,30.0,1,1,8.0,3,1,2,4.0,1,3.0,3,6.0,1,2,1,1.0,2,21877.0,0
200969,48.0,1,1,10.0,2,2,2,3.0,3,3.0,3,2.0,0,5,1,1.0,3,22898.0,0
202735,37.0,1,1,10.0,1,2,2,4.0,1,4.0,3,6.0,0,2,1,1.0,2,23163.0,0
200446,41.0,0,3,16.0,2,2,2,3.0,1,3.0,2,1.0,0,2,0,1.0,2,21230.0,0
203323,61.0,1,3,14.0,3,2,3,2.0,1,3.0,1,2.0,1,5,0,1.0,2,23898.0,0
200036,50.0,1,3,9.0,3,2,2,4.0,0,3.0,0,2.0,1,4,0,0.0,1,17683.0,1
202151,38.0,1,1,6.0,1,1,3,3.0,3,5.0,1,2.0,0,4,1,1.0,3,28582.0,0
201283,28.0,1,1,6.0,2,2,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17044.0,0
202878,32.0,1,1,16.0,2,2,3,4.0,3,4.0,1,3.0,0,3,1,2.0,3,29326.0,0
201667,42.0,0,1,27.0,3,1,2,3.0,1,3.0,1,3.0,0,1,0,0.0,2,20265.0,0
203701,32.0,1,3,23.0,3,2,4,4.0,3,3.0,1,4.0,0,5,1,1.0,3,26839.0,1
204572,45.0,1,1,16.0,2,2,4,4.0,0,5.0,1,3.0,1,3,1,1.0,1,21237.0,0
202135,47.0,1,3,8.0,2,1,3,4.0,0,3.0,2,2.0,1,1,0,0.0,1,18294.0,0
